product_name,product_price,review
iPhone 16 Pro Max 256GB,31.090.000₫,"Mới mua máy được 1 ngày , lúc mua thì kiểm tra không vấn đề gì , nhưng lúc đem về mở nhạc thì nghe loa có vẻ bị rè rè , không biết có ai bị như mình không nhưng mua máy hơn 30 triệu thì mình cảm thấy rất khó chịu , cho hỏi nếu đem ra tgdd thì sẻ xử lí tình trạng này như nào , mình không muốn gữi máy đi thẩm định từ 7 đến 15 ngày đâu"
iPhone 16 Pro Max 256GB,31.090.000₫,Iphone 16 prm có dải màu bao nhiêu bit z ad
iPhone 16 Pro Max 256GB,31.090.000₫,Đt mới mua 11 ngày lỗi reset counter 5 lần
iPhone 16 Pro Max 256GB,31.090.000₫,Mới mua 16 pro max lúc đập hộp không để ý kĩ về thấy có Vài chần li ti mà không đổi được máy giá trị cao mà đen thật
iPhone 16 Pro Max 256GB,31.090.000₫,"Đã trãi nghiệm hơn 1 tuần thấy trơn chu mượt, màn 6.9 tưởng to và khó cầm nắm nhưng không , cảm giác máy cầm đầm tay nhẹ hơn con 14prm 1 chút. Pin cũng trâu với tác vụ bình thường không chơi game thì em xài 2 ngày sạc lần."
iPhone 16 Pro Max 256GB,31.090.000₫,Chụp đêm sáng
iPhone 16 Pro Max 256GB,31.090.000₫,Mình mới mua 29/12 giờ không thích nữa muốn đổi dòng máy khác thì mất phí bn ạ
iPhone 16 Pro Max 256GB,31.090.000₫,Quá mượt so với 15prm
iPhone 16 Pro Max 256GB,31.090.000₫,"Mới mua chưa được 1 tuần cụm camera sau có 1 mắt dô 2 hạt bụi,không ưng cho lắm có đổi trả được không"
iPhone 16 Pro Max 256GB,31.090.000₫,"Công nhận pin đỉnh để qua đêm không tụt tý gì, dùng sướng hơn 15prm nhiều"
iPhone 16 Pro Max 256GB,31.090.000₫,Kiểm tra tình trạng bảo hành đến đáu cho mình với
iPhone 16 Pro Max 256GB,31.090.000₫,màu trắng rất đẹp rất thích ...đỉnh kịch trần
iPhone 16 Pro Max 256GB,31.090.000₫,"Màu titan sa mạc ngoài đời nhìn khá đẹp, điện thoại dùng mượt, hiệu năng ok."
iPhone 16 Pro Max 256GB,31.090.000₫,Cho mk hỏi một người coa thể trả góp 2spham k
iPhone 16 Pro Max 256GB,31.090.000₫,Mình mua máy được 1 ngày thì phát hiện lỗi gọi video loa mình nói cú bị nhại tiếng mình rất fake. Và nhắn tin thao tác nhanh thì cảm ứng và phần mềm đều bị chậm nhịp. Và nhiều khi bị đơ 23 giây để nhảy số. Rồi khi ấn nhẹ thì k ăn . Ấn mạnh mới ăn. Dùng thao tác nhắn tin cảm thấy rất thất vọng. Vấn đề là máy lúc bị lúc k. Nên nhân viên họ k cho đổi . Bắt mang đi thẩm định 3 đến 5 ngày. Trong máy mới mua 1 ngày. Nói chung mọi người đừng nên mua ip16. Thất vọng lắm. Bình luận có bấy nhiêu câu ma nhắn sai rồi biết bao nhiêu lần. Đến giờ chưa có ai giải quyết cho tôi
iPhone 16 Pro Max 256GB,31.090.000₫,"Điện thoại mới sử dụng được 1 ngày, thấy cũng tạm ổn. Sẽ quay lại đánh giá sau khi sử dụng lâu.TGDD xưa nay luôn k làm tôi thất vọng với thái độ phục vụ của nhân viên. Nhưng lần này tôi cho 1 sao với thái độ của quản lý cửa hàng. Sẽ k bao giờ quay lại ở cửa hàng đó"
iPhone 16 Pro Max 256GB,31.090.000₫,Mua máy về được 5 ngày thì bị dính 2 lỗi reset và panic máy giật lag pin tuột nhanh đem ra điện máy xanh đổi thì bảo gửi máy mình đi thẩm định trong khi lúc đầu mua thì bảo lỗi là 1 đổi 1 lỗi rành rành ra đó đầu còn mua thêm gói 700k nữa hơn 34tr chứ phải 3tr đâu chán thật sự
iPhone 16 Pro Max 256GB,31.090.000₫,"sài dc có tầm 1 tuần mà thao tác nhắn tin đã có dấu hiệu chậm và đơ rồi, ae cân nhắc khi mua."
iPhone 16 Pro Max 256GB,31.090.000₫,"Mình vừa mua 1 ip16 promax vào tối ngày 16/12, mình dùng đc vài hôm thì cảm nhận được màn hình bị đơ, đến tối ngày 30/12, rạng sáng ngày 31, mình dùng xong, sạc đến sáng, thì mở không lên nguồn, mang ra bảo hành thì bảo do hết pin , có ai dùng đt mà ngu đến mức k biết đt bị hết pin nên sập nguồn mà mang đi bảo hành kTừ nay về sau không bao giờ mua bất kì 1 món gì từ TGDD nữa"
iPhone 16 Pro Max 256GB,31.090.000₫,Cho e pin của điện thoại là đúng lượng bao nhiêu
iPhone 16 Pro Max 256GB,31.090.000₫,"Iphone 16 prm 256g mới sài 1 tuần , mau tụt pin hơn iphone 13 prm 128 cái củ mình đang đang sài .. có ai bị giống mình kh .."
iPhone 16 Pro Max 256GB,31.090.000₫,"Mua được 10 ngày tự động tắt nguồn khởi động lại, biết thế de 15 prm xài"
iPhone 16 Pro Max 256GB,31.090.000₫,Vưa mua đã phai mang đi hãng bao hanh 15 ngay đập hôp mới ra khoi cua hang ma cam đã bị nứt quay lại thi bao do mk lm rơi vỡ trong khi máy k 1 vệt xước lại bị nứt mẻ ở cam
iPhone 16 Pro Max 256GB,31.090.000₫,Mới ghim sạc 1 lần sao tự dưng báo chu kì sạc 2 lần là sao nhỉ
iPhone 16 Pro Max 256GB,31.090.000₫,"Mua đc 10 ngày. Ngày đầu tiên có cảm nhận tụt pin, cứ 510p tụt 1%. Ngày thứ 2 cảm giác bàn phím đánh máy nhanh thì đôi lúc ko ăn hiện tại ổn định hơn, lúc này rất muốn 1 đổi 1 nhưng nghĩ chắc rất rườm rà nên thôi. Đến bây giờ thì chơi game cụ thể Đấu trường chân lý thì nóng máy, pin tụt 1 game cỡ 40p là 20%. Nói chung chơi game liên tục chắc cỡ 5 tiếng là hết pin kèm theo nóng máy. Trong khi mình từng chơi game này trên ip13 pro thì k có nóng máy. Ngoài ra chat trên mess thì bàn phím đang kêu nhỏ nhỏ tự dưng tiếng phím kêu cạch cạch như kiểu chat mở loa. Mình đang tự hỏi như trên là ổn định hay ko vì chẳng biết so sánh như nào. Nhưng mình sẽ đánh giá 2sao vì thật sự thất vọng hơn mình hy vọng khi bỏ ra 1 số tiền cao."
iPhone 16 Pro Max 256GB,31.090.000₫,Dùng được 1 tháng rồi thấy OK
iPhone 16 Pro Max 256GB,31.090.000₫,"Mua được 9 ngày rồi. Thấy mọi người nói bị cái này nhiều lắm. Nay mới được trải nghiệm. Cảm giác bàn phím chạm không nhạy, nhiều lúc đánh chữ bên này lại nhảy qua chữ bên khác."
iPhone 16 Pro Max 256GB,31.090.000₫,Mua nay dc 9 ngày bị đứng màn hình phải khởi động lại 2 lần Thế có được gọi là lỗi Có chính sách đổi trả 1 đổi 1 kh
iPhone 16 Pro Max 256GB,31.090.000₫,"Mình mới mua ip16 promax hôm qua, trc đó dùng ip13 promax. Đều mua ở tggd đập hộp. Cảm nhận về ip16 sau 1 ngày sử dụng là hơi thất vọng, camera không được sắc nét, mặt trước hơi mờ, pin thì tụt nhanh, còn không lâu ip13. Các tính năng khác ít dùng nên chưa đánh giáNói chung là không nên mua"
iPhone 16 Pro Max 256GB,31.090.000₫,Mới mua có mấy ngày là thấy bị lỗi rồi chán thật
iPhone 16 Pro Max 256GB,31.090.000₫,Mới mua đc 1 tuần đã dính lỗi reset và panic rồi Nói chung ip 16 lỗi tùm lum. Bực mình thật sự
iPhone 16 Pro Max 256GB,31.090.000₫,Pin không đúng theo thông số 33 giờ dùng yotobe. Mang ra cùng thế giới di động tess chỉ được hơn 11 phút đã giảm 1% trong khi đó không để ý YouTube tắt lúc nào. Thế giới di động không cho đổi trong khi đó mua chưa được 2 ngày
iPhone 16 Pro Max 256GB,31.090.000₫,Hey. Mới hơn tháng tự nhiên có 1 hạt bụo trong camera trước nhìn bực mình chướng mắt ko biết từ đâu rơi vô vô từ đường nào mà có thể nằm bên trong camera. Ban đầu tưởng bị dưới kính cường lực làm gỡ luôn caia cường lực tốn tiền cường lực kết quả bị hạt bụi dưới cam chả biết làm sao để hết. Bỏ tiền ra mua mà giờ z thấy hụt hẩn gê thiệt chứ
iPhone 16 Pro Max 256GB,31.090.000₫,Đẹp hài lòng
iPhone 16 Pro Max 256GB,31.090.000₫,"mua iphone 16 pro max thật không vui tí nào...lỗi búa xua...nghe cộng đồng mạng kêu quá trời...tôi có lẽ may mắn hơn...chỉ gặp lỗi bàn phím và kết nối wifi lúc đầu...nhưng tới bản ios 18.1.1 mới cập nhật tối hôm trước xong,sáng sớm thì sim kết nối chập chờn,đến 3h chiều thì máy báo không có sim...ối giời ơi không thể nghe ,gọi được....quá buồn vì mất thời gian vọc vạch kiểm tra sim,chế độ máy bay,đặt lại kết nối mạng,khởi động lại......nhưng vẫn lì ra...cứ tịt sim,...nếu cài đăt gốc thì phải tốn thời gian cài lại,tối ưu cho máy,tải thêm ứng dụng,sao lưu nữa...mệt rồi đây...tgdd theo tôi nghĩ cần tích cực thông báo cho apple càng sớm càng tốt...rõ đã tốn nhiều tiền mà còn mệt ..."
iPhone 16 Pro Max 256GB,31.090.000₫,"Mình mua máy từ ngày 9/11 vừa rồi sài 1 thời bị dính lỗi này ad ơi, và mình đã cập nhật lên bản ios18.1 RC rồi nhưng vẫn chưa mấy phần panicfull vs restcounter vậy ad, mặc máy mình sài chưa bị sụp nguồn bao giờ, vậy cho mình bị lỗi như này có ảnh hưởng gì không nhỉ"
iPhone 16 Pro Max 256GB,31.090.000₫,"Mới vừa mua hôm qua ngày 17/11/2024 bốc hộp ra vào phần cài đặc báo chu kỳ sạc 1 lần nhân viên giải thích là do bên hãng apple test nên báo 1 lần tôi ok với lời giải thích đó . Nhưng qua ngày hơm sao nó lại báo chu kỳ sạc 2 lần lưu ý là tui chưa từng ghim sạc nhưng vẫn báo chu kỳ sạc 2 lần có hình ảnh dẫn chứng tui có đính kèm gọi tổng đài khiếu nại thì bảo tình trạng này phải gởi về hãng apple để thẩm định lỗi tầm 15 ngày mới có kết quả,. Mới đập hộp bị tình trạng như vậy mà tgdd không có chính sách gì để hổ trợ nhanh chóng hoạc hổ trợ đổi máy mới , hoạc có biện pháp gì nhanh gọn lẹ cho khách , bắt khách mới vừa mua dt đập hộp phải gởi đi hãng 15 ngày để thẩm định cho hỏi cách sử lý như vậy có tốt không Có làm khách hàng hài lòng không"
iPhone 16 Pro Max 256GB,31.090.000₫,15.11.2024 nay vừa mới mua một e ip16 promax 256 đang trải nghiệm. Mong rằng sẽ là một sp tốt nhất của applo
iPhone 16 Pro Max 256GB,31.090.000₫,"Tôi cần liên hệ lại để hỗ trợ về vấn đề kỹ thuật, mong sớm có thông tin"
iPhone 16 Pro Max 256GB,31.090.000₫,Mới lấy máy buổi tối. Sáng hôm sau đi làm quay video thì 8s là đứng màn hình thậm chí khởi động lại . Màn hình thì chậm lúc ăn cảm ứng lúc không
iPhone 16 Pro Max 256GB,31.090.000₫,"Rất tệ không nên mua, mua 1 đổi 1 thêm gói mở rộng mà điện thoại bị Panic và Reset . Shop Nói không lỗi"
iPhone 16 Pro Max 256GB,31.090.000₫,"Tại sao iPhone 16 prm lại chụp ảnh mờ hơn các loại ip khác, màu không đẹp"
iPhone 16 Pro Max 256GB,31.090.000₫,"Mình nhận hàng từ 27/9 , mình cũng bị tình trạng reset + panic full, thì lỗi này lq đến cứng lẫn mềm , nên mn ai gặp tình trạng đó thì vào SOS tắt hết , nếu còn bị thì tắt cái chú ý bên face ID Trợ năng Face ID dòng 2 . Mình thử và tạm thời 6 ngày rồi chưa bị"
iPhone 16 Pro Max 256GB,31.090.000₫,"Chất lượng sản phẩm quá tệ, máy vừa mở hộp đã bị tróc sơn li ti ở sườn mang về nhà soi kĩ mới thấy, người dùng không thể tạo ra được vết như thế, mình có mang ra chỗ mua để đổi nhưng không cho đổi máy khác, không hiểu chính sách 1 đổi 1 kiểu gì trong khi lỗi của nsx, cả 1 cái điện thoại 35tr chứ có ít đâu, đập hộp mà như mua hàng cũ"
iPhone 16 Pro Max 256GB,31.090.000₫,"Bỏ mấy chục triệu ra để nhận về cục tức. Chế độ bảo hành kiểm tra thì lề mề, bên này đùng đẩy trách nhiệm cho bên kia. Sợ thật sự"
iPhone 16 Pro Max 256GB,31.090.000₫,"Máy mua 1 tuần lỗi đơ màn..pin nhanh hết, để qua đêm k dùng vẫn tuột 6%.nói chung là thất vọng"
iPhone 16 Pro Max 256GB,31.090.000₫,Máy lỗi panic và reset gửi hãng bảo hành đã quá 15 ngày mà vẫn chưa trả máy. Lại hẹn thêm 37 ngày trong khi đó chính sách là ko bảo hành quá 15 ngày bao đổi trả Giải thích giúp
iPhone 16 Pro Max 256GB,31.090.000₫,"Mơi lây tôi hôm qua, co cam giac cam ưng lâu lâu bi châm, đâu tiên thi ko xem đươc trinh trang Pin, sau khi câp nhât PM thi xem ok. Chăc tư tư hang cung khăc phuc thôi. hi vong xai ôn đinh va ko phai gưi lên hang"
iPhone 16 Pro Max 256GB,31.090.000₫,Mình mua bên thế giới di động các bạn bảo điện máy xanh với tgioi di động là 1 . Mua ip 16 promax hqa . Cứ bị lỗi cứ khởi động lại hoài kèm theo máy nhanh hết pin . Sang thắc mắc thì nói do phần mềm . Cài lên ios 18.0.1 vẫn bị . Giờ câu trả lời vẫn cứ là do lỗi phần mêm hãng . Thất vọng vô cùng luôn . Lỗi kêu 1 đổi 1 mà giờ cứ kêu về dùng đi có gì báo lại
iPhone 16 Pro Max 256GB,31.090.000₫,Nói là lỗi 1 đổi 1 trong 1 tháng đến lúc gửi đi bảo hành thì bảo ko lỗi chạy lại mỗi phần mềm và chạy lại ko cho đổi máy khác trong khi đó các chỗ khác vẫn cho đổi
iPhone 16 Pro Max 256GB,31.090.000₫,Máy xài chán. Đánh chữ nhảy chậm như rùa
iPhone 16 Pro Max 256GB,31.090.000₫,Máy mình mua từ 1/10 cũng mấy lần bị tự khởi động lại k biết hãng bảo hành sao
iPhone 16 Pro Max 256GB,31.090.000₫,Tôi khuyên các bạn có ý định mua 16 thì ko nên mua.nhất là mua ở điện máy xanh và thế giới di động.lúc mua thì bảo hư gì đổi nấy.hư hoặc lỗi là đổi.máy tôi mua về đk một ngày.ngày thứ hai phát hiện lỗi và gửi máy để đổi.thì văn vở các kiểu rồi đi thẩm định.thẩm định thì ko ra kết quả lỗi.mà máy thì lỗi rõ rành rành ra đấy.cả nhân viên của thế giới di động cũng công nhận.mà bọn thẩm định máy ko cho đổi.bảo đổi thì mất 20% phí.vkl.rứa mà đề ra cái chính sách cùi bắp.làm ra đấy để lừa ng mua hàng.văn vở lỗi phần mềm.chạy cập nhật máy là đk.chạy xong cập nhật vẫn bị thì kêu gio lỗi phần mềm.ko đk đổi.mà chính sách đã gi rõ hư gì đổi nấy.giờ máy sản suất ra.tự nhiên lỗi phần mềm rồi đổi lỗi phần cứng.ko cho đổi trả.Các bạn mà mua máy cứ qua fpt mà mua.một đổi một hàng lỗi ngay và luôn.chừa.sau ko bao giờ mua đồ chi ở tddđ.ngán và ngấy luôn.đg bị dụ mua thêm quả bảo hành 700k vkl.tệ
iPhone 16 Pro Max 256GB,31.090.000₫,"Máy bị lỗi sập nguồn,có đem qua bảo hành cơ sở tại cầu diễn nv ko thèm kiểm tra máy. Lúc mk về quê tại ba vì,mk có gọi lên tổng đài,bên tổng đài có báo đem ra cửa hàng tgdd gần nhất để đc bảo hành, mk có đem ra tgdd tản lĩnhba vì bạn nv lại báo đem xuống chỗ mua cầu diễn để bảo hành, mà trước đó mk cũng có đem qua cừa hàng ở cầu diễn rồi ko bạn nào kiểm tra lỗi cho mk cả. Mong tgdd đọc được đánh giá này và liên lạc hỗ trợ bảo hành cho mình"
iPhone 16 Pro Max 256GB,31.090.000₫,Đơ màn và tự khởi động lại mặc dù đã định dạng và lên ios mới nhất vẫn bị..Gửi đi thẩm định 11 ngày rồi.. còn 4 ngày nữa xem kết luận thế nào
iPhone 16 Pro Max 256GB,31.090.000₫,"Máy vừa mới mua bị hư do nhà sản xuất nhưng không cho đổi, mua thì kêu chính sách bảo hành đổi 1 1. bịp"
iPhone 16 Pro Max 256GB,31.090.000₫,Ok mà điều dòng mới ios còn mới nên còn nhiều lỗi Hy vọng bản 18.1 sửa tất cả các lỗi sài ổn định hơn
iPhone 16 Pro Max 256GB,31.090.000₫,Máy hay bị sập nguồn liên tục. Giờ tôi phải làm sao. Có đổi máy liền cho tôi được ko
iPhone 16 Pro Max 256GB,31.090.000₫,Máy mua từ hôm mở bán đầu tiên cũng hay bị sập nguồn mở lại tần suất có khi ngày 1 có khi 2 ngày 1 . Nhu cầu của m cũng chỉ xem phim lướt mạng xh thôi có cách nào khắc phục ko
iPhone 16 Pro Max 256GB,31.090.000₫,Mình mua về bị lỗi panicfull và reset counter lên hãng kiểm tra tế máy bảo ko sao giờ thì có lúc 2 ngày hiện 1 lần có lúc ngày hiện 3 lần
iPhone 16 Pro Max 256GB,31.090.000₫,máy lỗi rành rành ra nói bảo hành 1 đổi 1 xong vòng vo tam quốc bịp bợm
iPhone 16 Pro Max 256GB,31.090.000₫,Không thể chấp nhận được mang máy đi bảo hành hơn 10 ngày chưa có kết quả gị. Giờ muốn trả máy lại cho tgdđ do máy bị lỗi chứ ko phải do khách hàng không thích dùng vẫn bị mất 20% giá trị sp . Ủa cầm tiền đi mua máy . Máy hư . Mìn mất tiền trong time chính sách đổi trả.tưởng chính sách của tgdđ tốt hơn mua. Sai lầm
iPhone 16 Pro Max 256GB,31.090.000₫,"tôi bị khởi động lại máy suốt, không hài lòng sản phẩm"
iPhone 16 Pro Max 256GB,31.090.000₫,Lỗi reset và panic có đổi được không
iPhone 16 Pro Max 256GB,31.090.000₫,hơi nóng
iPhone 16 Pro Max 256GB,31.090.000₫,"máy bị đơ cảm ứng,"
iPhone 16 Pro Max 256GB,31.090.000₫,"Màn hình đơ, có quay video đến hỗ trợ kỹ thuật để đổi vì lỗi thì bảo phải gửi về hãng 10 đến 15 ngày có giấy mới đổi. Trong khi chính sách ghi đổi ngay và luôn nhưng yêu cầu có giấy thẩm định. Trong khi biết có giấy thẩm định phải đợi bên hãng nhưng vẫn ghi câu hư gì đổi nấy ngay và luôn. Lừa . Lần cuối mua hàng"
iPhone 16 Pro Max 256GB,31.090.000₫,Lỗi panic và reset mọi người nên cẩn thận khâu bảo hành đợi lâu đấy
iPhone 16 Pro Max 256GB,31.090.000₫,ok
iPhone 16 Pro Max 256GB,31.090.000₫,Cảm ứng thì đơ. Kêu lỗi 1 đổi 1 trong 1 tháng.giờ lỗi kêu đi bảo hành. Bắt đổi thì kêu chưa có máy đổi.
iPhone 16 Pro Max 256GB,31.090.000₫,Rết tệ máy bị panicfull và res mnhf dùng để ý cứ 16 h chiêu hôm trước thì đúng 16h chiều hôm sau máy ko dùng tự tắt nguồn rồi khởi động lại lúc máy để ko còn đang dùng thì ko bị. Buồn thật
iPhone 16 Pro Max 256GB,31.090.000₫,Sản phẩm lỗi lên lỗi xuốngChăm sóc khác hàng thì vớ vẩn lòng vòng cả 1 hệ thống bán hàng giả hàng kém chấ lượng lừa đảo có tổ chức
iPhone 16 Pro Max 256GB,31.090.000₫,"Lướt top top thấy lỗi ở phần phân tích cải tiến cũng hơi hoang mang, nhưng xài 1 thời gian cảm thấy tất cả đều ổn, pin cầm máy mượt... Không có vấn đề gì cả, hy vọng bảng cập nhật mới sẽ ổn hơn nữa để mn yên tâm."
iPhone 16 Pro Max 256GB,31.090.000₫,đã gủi bảo hành mà chưa biết kết quả năm naymay lỗi nhiều quá
iPhone 16 Pro Max 256GB,31.090.000₫,Mới đúng 3 ngày bị dính panic full và reset counter
iPhone 16 Pro Max 256GB,31.090.000₫,Mua 3/10 và 4/10 nó hiện lỗi panic full và resetconunter là sao ạ
iPhone 16 Pro Max 256GB,31.090.000₫,"Nghe loa ko hay lắm và không vào phần tình trạng pin để xem đc,lỗi này ko biết đc đổi máy hay phải gửi đi bh đây"
iPhone 16 Pro Max 256GB,31.090.000₫,dùng ok pin trâu chưa thấy lỗi gì
iPhone 16 Pro Max 256GB,31.090.000₫,Ko xem đc tình trạng pin
iPhone 16 Pro Max 256GB,31.090.000₫,tình trạng pin sao bấm vào xem không được nó cứ quây hoài
iPhone 16 Pro Max 256GB,31.090.000₫,loa sao bi rè ko biet cach nao chỉnh lại
iPhone 16 Pro Max 256GB,31.090.000₫,"Sản phẩm rất tốt, bạn nhân viên hỗ trợ nhiệt tình, hướng dẫn nhiều ưu đãi"
iPhone 16 Pro Max 256GB,31.090.000₫,Không chê được
iPhone 16 Pro Max 256GB,31.090.000₫,Sài đc 20h rất mướt
iPhone 16 Pro Max 256GB,31.090.000₫,
iPhone 16 Pro Max 256GB,31.090.000₫,
iPhone 16 Pro Max 256GB,31.090.000₫,
Samsung Galaxy S25 Ultra 5G 12GB/256GB,28.990.000₫,"Đã trải nghiệm đc mấy tuần, cũng không quá suất sắc như báo chí hay mấy ông review ca tụng, tầm giá này thì con nào cũng ngon tương đương nhau"
Samsung Galaxy S25 Ultra 5G 12GB/256GB,28.990.000₫,Mua đặt gạch trước cũng ko được ưu đãi hơn là mua từ bây giờ
Samsung Galaxy S25 Ultra 5G 12GB/256GB,28.990.000₫,sản phẩm quá đỉnh
Samsung Galaxy S25 Ultra 5G 12GB/256GB,28.990.000₫,"Tốt cho trải nghiệm, hại cho túi tiền"
Samsung Galaxy S25 Ultra 5G 12GB/256GB,28.990.000₫,
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,Lúc lên nhận máy không thấy nhân viên nói gì đến voucher 50k khi mua simmặc dù trong sản phẩm có đề cập đến voucher đó ạ
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,Không game thì mọi thứ ok trong tầm giá
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,MÁY XÀI OK NHƯNG KHÔNG MỞ ĐƯỢC QUAY MÀN HÌNH
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,"Mình mua khoảng hơn một tháng giờ máy xuất hiện hiện tượng loa bị rè, mình có khởi động lại nhưng không được cho mình xin cách khắc phục ạ"
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,máy thỉnh thoảng lát nhảy loạn lên
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,"Máy ok tốt, sẽ giới thiệu cho bạn bè."
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,"Vừa mua hqua, máy lỗi pin pin nhanh hết có được đổi máy vào ngày hôm sau không"
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,"Không biết máy sạc bao lâu đầy vậy ạ, sao em sạc từ 16% lên 59% tận gần 50p, đã bật sạc nhanh"
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,Không hiểu sao khi xem trực tiếp trên facebook xem toàn màn hình ko dc máy note 11 cũng bị máy note14 mới cũng bị y chang Ai am hiểu về cái này ko
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,Mình mới mua k biết tgdd có thu lại k ta
Xiaomi Redmi Note 14 8GB/128GB,5.490.000₫,máy xài ổn định ko bị dung lắc
