product_name,product_price,review
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Asus 23.8 inch Full HD VA24EHF,2.290.000₫,
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,Làm sao để màn hình tắt cùng lúc với PC PC tắt rồi mà màn hình không tắt mà bảo no signal
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Độ sáng và tần số quét không được như thông báo. Độ sáng đã tăng hết cỡ, tương phản giảm sâu nhưng điểm tối vẫn bị bệt không chi tiết, hình ảnh rất tối. Dù xem video 4k cũng không bằng màn SS đời cũ HD. Tăng sáng trong win hoặc dpu thì các ảnh hay trình duyệt, video sẽ bị lóa. Để tự động điều chỉnh thì pc chỉ nhận tần số quét là 60Hz. Quá thất vọng."
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Màn hình khi sử dùng bình thường, nhưng khi tắt CPU thì màn hình báo kiểm tra cáp khoảng 5 phút sau mới tắt. Có ai biết cách khắc phục chỉ giúp mình với."
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Màn hình sắc nét, hiển thị chân thật"
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"màn hình xài tốt,rõ nét"
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,Màn hình có chất lượng màu và ánh sáng tốt. Còn độ bền thì thời gian sử dụng mới đánh giá dc.
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Màn hình có màu và độ sáng tốt, xem văn bản hay video đều rất nét và mượt mà."
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Nhận tín hiệu chậm và rất kém. Thua xa cái màn tàu di động chưa đến 1 triệu. Thi thoảng còn có trường hợp màn mất tín hiệu không nhận mà chỉ nhiễu. Lên cũng chậm. Nói chung cái gì cũng chậm, lần đầu thấy màn hình máy tính thôi mà nó cũng lag được."
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,Đế màn hình bị lệch nhưng không có nhân viên đến nhà để hỗ trợ
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,"Đẹp, ngon"
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C330GAEXXV,2.190.000₫,
MSI 24.5 inch Full HD MP251 E2,2.190.000₫,Minh mua kem loa Microblab nhưng kêt nôi tư man hinh may tinh sang loa thi loa kha nho. không lơn băng khi kêt nôi vơi may tinh
MSI 24.5 inch Full HD MP251 E2,2.190.000₫,"very nice,good for him money"
MSI 24.5 inch Full HD MP251 E2,2.190.000₫,"rất hài lòng, lưu ý muốn tương thích với Gsync của card Nvidia thì cần mua thêm dây displayport DP to type C thunderbolt, trong hộp chỉ có dây HDMI"
MSI 24.5 inch Full HD MP251 E2,2.190.000₫,"mới mua 5/1/2025. nhìn chung ổn, loa to"
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,"chân đế màn hình lung lay, không vững chắc, liên hệ hỗ trợ thì điện máy xanh báo hàng nó như vậy chứ không bị lỗi thiết kế này lạ quálung lây vậy sao xài Mọi người nên cân nhắc khi mua thiết bị này."
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,Rất good em ơi
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,"Mua được hơn 2 tuần cảm nhận màn hình đẹp, thiết kế chân sắt chắc chắn. Nhưng do mua lúc mới ra nên giá cao hơn 2tr. giờ chỉ còn dưới 2tr."
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,"Mỏng, đẹp."
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,
Xiaomi 23.8 inch Full HD A24i,1.990.000₫,
Asus 27 inch Full HD VY279HGR,2.790.000₫,"Mở file word với excel rất mờ, nhìn rất đau mắt"
MSI PRO 27 inch Full HD MP275 E2,2.890.000₫,"nàm hình đẹp, sắc nét, loa to. Nhân viên giao hàng nhanh"
MSI PRO 24.5 inch Full HD MP252L,1.990.000₫,ổn nhưng mà chân đế hơi ngắn
Viewsonic 27 inch Full HD VA2732-H,2.490.000₫,Mình chưa cài được chế độ 1ms. Hỏi trang của hãng thì trả lời ko rõ ràng. Không có chế độ 1ms mà cả trang hãng và TGDD đều ghi là có
Viewsonic 27 inch Full HD VA2732-H,2.490.000₫,Màng hình ổn
Viewsonic 27 inch Full HD VA2732-H,2.490.000₫,"Ok nha, giao hàng nhanh gọn"
Viewsonic 27 inch Full HD VA2732-H,2.490.000₫,"Tạm, hở sáng nhiều"
Viewsonic 27 inch Full HD VA2732-H,2.490.000₫,
Acer 23.8 inch Full HD K243Y E,2.290.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Dùng tốt
Asus 23.8 inch Full HD PA247CV,5.090.000₫,màn hình đồ họa đẹp quá.
Asus 23.8 inch Full HD PA247CV,5.090.000₫,"Cực kì hài lòng luôn a tư vấn nhiệt tình sp rất chất lượng. Mình mua về để sài chung vs macbook pro m1 ban đầu cũng hơi rén vì độ phân dải có fhd thôi sợ vỡ khi kết nối vs mac mà hồi trước mình cũng sài máy tính độ phân dải hd rồi nên làm liều múc luôn cùng lắm độ phân dải chắc cũng như máy tính cũ của mình mà Ai Ngờ được nét căng đét luôn mình cách máy 30,40cm để sd thì thấy k khác quá vs con macbook từ màu đến độ nét, ảnh mình chụp là khi cách máy 5cm nhá lúc đó mới thấy chữ hơi vỡ tí mà khoảng cách đó chắc k ai dùng đâu mà máy này có nhược điểm là cái loa còn thua cái loa đồng hồ của mình Kết nối cổng C có sạc nên chỉ cần 1 dây vs macbook là được rồi chuột vs bàn phím sài bluetooth cho tiện. Khuyến khích khi nào tác vụ nặng nên dùng thêm sạc cho macbook nữa"
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Ok
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Mới mua màn hình về mà dùng được 3 tuần thì dây cáp chuyển type C không kết nối được với MacBook nữa hỏi tgdd thì nhân viên lại bảo không được bảo hành cáp chuyển trong khi nó là 1 bộ phận không thể thiếu của màn hình. Màn hình rò điện chạm vào bị giật mấy lần. Đúng là quá chán với chất lượng sản phẩm và cách phản hồi của trung tâm
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Tốt.
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Màn đẹp như mới.
Asus 23.8 inch Full HD PA247CV,5.090.000₫,"màn hình xịn, ngon trong tầm giá"
Asus 23.8 inch Full HD PA247CV,5.090.000₫,"Sản phẩm đang dùng tốt. Lúc mua được bạn nhân viên hỗ trợ nhiệt tình đến lấm tấm mồ hôi, vẫn hông khó chịu."
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Em rất hài lòng về màn hình này ạ
Asus 23.8 inch Full HD PA247CV,5.090.000₫,"Mới tậu trong trưa nay deal to, nhân viên phục vụ rất nhiệt tình"
Asus 23.8 inch Full HD PA247CV,5.090.000₫,"Loa hơi khó nghe, phía sau máy làm bằng kim loại dễ bị rò điện, giật nên mạ tĩnh điện hoặc phủ nhựa vào."
Asus 23.8 inch Full HD PA247CV,5.090.000₫,Mua màn hình thì cứ DIENMAYXANH mà mua quý zi ạ. . Mà mua diện máy xanh thì yên tâm 100% về chất lường còn mua ở ngoài có lỗi gì đổi trả vất lắm.
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Asus 23.8 inch Full HD PA247CV,5.090.000₫,
Samsung Gaming 27 inch 2K LS27CG552EEXXV,4.890.000₫,"Chế độ đẩy đủ,màu sắc hiển thị tốt"
Hikvision 21.45 inch Full HD DS-D5022F2-2P2,1.390.000₫,
Viewsonic 27 inch 2K VA2708-2K-MHD,3.790.000₫,"Màn hình 2k sắc nét, giá tốt, giao hàng nhanh, dùng ổn, thương hiệu viewsonic thì uy tín đó giờ rồi"
Asus Gaming 27 inch 2K XG27ACS,6.790.000₫,Sao mua cái màn mà ko thấy dc cộng điểm quà tặng vip thế
Dell 27 inch 4K U2723QE,12.390.000₫,"Rất tốt, cảm ơn shop"
Dell 27 inch 4K U2723QE,12.390.000₫,
Samsung 27 inch 4K LS27B800PXEXXV,7.870.000₫,Nên mua nha
Asus 23.8 inch Full HD VU249CFE-M,3.190.000₫,Chưa thử máy nữa là có cuộc gọi lừa đảo mạo danh điện máy xanh Đề nghị bên mình bảo mật thông tin khách hàng tốt hơn Bộ công an vào cuộc rồi mà hình như vẫn chưa cải thiện được
Samsung 34 inch 3K LS34C500GAEXXV,6.490.000₫,
MSI 21.45 inch Full HD MP225,1.790.000₫,"Màn hình sử dụng tốt, nên mua"
MSI 21.45 inch Full HD MP225,1.790.000₫,Mình có mua màn hình tầm được 2 tháng. Sau thời gian thì sử dụng màn hình bị hở sáng ở góc trên bên trái và phải của màn hình và mình cảm giác phần hở sáng có phần bị lan rộng ra. Hy vọng được hỗ trợ
MSI 21.45 inch Full HD MP225,1.790.000₫,màn thì khá oke nói chung tầm giá này ko đòi hỏi quá nhiều ạ
MSI 21.45 inch Full HD MP225,1.790.000₫,"Màn hình đẹp, vừa đủ to để làm việc. Tuy nhiên nó sáng quá, mình không biết giảm sáng như thế nào. Nhân viên giao hàng đúng hẹn và rất nhiệt tình, dễ thương."
MSI 21.45 inch Full HD MP225,1.790.000₫,10 điểm giao hàng nhanh. màn quá đẹp
MSI 21.45 inch Full HD MP225,1.790.000₫,"Giá rẻ, màn hình rõ nét rất mượt"
MSI 21.45 inch Full HD MP225,1.790.000₫,Tốt
MSI 21.45 inch Full HD MP225,1.790.000₫,"Hình ảnh đẹp, màn hình sáng rõ. Thiết kế mỏng đẹp"
MSI 21.45 inch Full HD MP225,1.790.000₫,
MSI 21.45 inch Full HD MP225,1.790.000₫,
Asus 24.1 inch Full HD PA248QV,4.790.000₫,Màn hình đẹp. làm đồ họa đúng chuẩn màu luôn
Asus 24.1 inch Full HD PA248QV,4.790.000₫,Ok
Asus 24.1 inch Full HD PA248QV,4.790.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,"Cũng ok Nhưng chưa tìm đc thanh chỉnh độ sáng, phải chỉnh từ phía sau, ngớ ngớ là bấm bậy xu luôn"
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,"MÀN HÌNH OK, tầm giá nên mua"
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,"mới dùng, rất OK"
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,Sản phẩm tốt Giao hàng nhanh
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,Good
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,Máy tốt giao nhanh
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,rất đáng để mua làm màn hình rời cho laptop
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,Hàng ok
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
Samsung 24 inch Full HD LS24C310EAEXXV,2.190.000₫,
MSI Gaming 24.5 inch Full HD G255F,3.190.000₫,"Thiết kế đẹp, giá tốt"
